"rgn_id","species_code","year","tonnes"
1,1,2006,87
1,1,2007,84
1,1,2008,142
1,1,2009,135
1,1,2010,135
1,1,2011,170
1,1,2012,170
1,2,2003,250
1,2,2004,400
1,2,2005,250
1,2,2006,370
1,2,2007,402
1,2,2008,343
1,2,2009,370
1,2,2010,467
1,2,2011,375
1,2,2012,492
1,3,2003,0
1,3,2004,0
1,3,2005,0
1,3,2006,0
1,3,2007,3
1,3,2008,7
1,3,2009,8
1,3,2010,8
1,3,2011,0
1,3,2012,0
1,4,2003,860
1,4,2004,800
1,4,2005,860
1,4,2006,1360
1,4,2007,1360
1,4,2008,950
1,4,2009,1250
1,4,2010,1410
1,4,2011,1300
1,4,2012,760
1,5,2003,0
1,5,2004,0
1,5,2005,0
1,5,2006,0
1,5,2007,0
1,5,2008,0
1,5,2009,0
1,5,2010,0
1,5,2011,0
1,5,2012,0
1,6,2003,0
1,6,2004,0
1,6,2005,0
1,6,2006,0
1,6,2007,0
1,6,2008,0
1,6,2009,0
1,6,2010,0
1,6,2011,0
1,6,2012,0
1,7,2003,16
1,7,2004,16
1,7,2005,15
1,7,2006,7
1,7,2007,15
1,7,2008,0
1,7,2009,0
1,7,2010,0
1,7,2011,0
1,7,2012,0
1,8,2003,3
1,8,2004,3
1,8,2005,3
1,8,2006,0
1,8,2007,1
1,8,2008,0
1,8,2009,0
1,8,2010,0
1,8,2011,0
1,8,2012,94
1,9,2003,1
1,9,2004,1
1,9,2005,1
1,9,2006,0
1,9,2007,0
1,9,2008,0
1,9,2009,0
1,9,2010,0
1,9,2011,0
1,9,2012,0
1,10,2003,2
1,10,2004,0
1,10,2005,0
1,10,2006,0
1,10,2007,0
1,10,2008,0
1,10,2009,0
1,10,2010,0
1,10,2011,0
1,10,2012,0
1,11,2003,17
1,11,2004,10
1,11,2005,10
1,11,2006,16
1,11,2007,44
1,11,2008,0
1,11,2009,0
1,11,2010,0
1,11,2011,0
1,11,2012,0
1,12,2003,1
1,12,2004,1
1,12,2005,1
1,12,2006,9
1,12,2007,6
1,12,2008,0
1,12,2009,0
1,12,2010,0
1,12,2011,0
1,12,2012,0
1,13,2003,0
1,13,2004,0
1,13,2005,0
1,13,2006,0
1,13,2007,0
1,13,2008,0
1,13,2009,0
1,13,2010,0
1,13,2011,0
1,13,2012,0
1,14,2003,30
1,14,2004,30
1,14,2005,35
1,14,2006,12
1,14,2007,13
1,14,2008,62
1,14,2009,50
1,14,2010,100
1,14,2011,124
1,14,2012,52
1,15,2003,50
1,15,2004,108
1,15,2005,120
1,15,2006,110
1,15,2007,120
1,15,2008,73
1,15,2009,105
1,15,2010,20
1,15,2011,120
1,15,2012,25
1,16,2007,1116
1,16,2008,0
1,16,2009,0
1,16,2010,0
1,16,2011,3536
1,16,2012,0
1,17,2003,15208
1,17,2004,16476
1,17,2005,16780
1,17,2006,20710
1,17,2007,25336
1,17,2008,0
1,17,2009,29893
1,17,2010,31807
1,17,2011,35198
1,17,2012,43785
1,18,2003,2727
1,18,2004,2628
1,18,2005,2900
1,18,2006,3189
1,18,2007,3208
1,18,2008,0
1,18,2009,0
1,18,2010,0
1,18,2011,0
1,18,2012,0
1,19,2003,1750
1,19,2004,1517
1,19,2005,1775
1,19,2006,2249
1,19,2007,2632
1,19,2008,0
1,19,2009,2966
1,19,2010,3628
1,19,2011,0
1,19,2012,0
1,20,2003,86
1,20,2004,250
1,20,2005,390
1,20,2006,506
1,20,2007,468
1,20,2008,0
1,20,2009,0
1,20,2010,0
1,20,2011,0
1,20,2012,0
1,21,2003,0
1,21,2004,0
1,21,2005,0
1,21,2006,0
1,21,2007,0
1,21,2008,0
1,21,2009,0
1,21,2010,0
1,21,2011,0
1,21,2012,0
1,22,2003,0
1,22,2004,0
1,22,2005,0
1,22,2006,0
1,22,2007,0
1,22,2008,0
1,22,2009,0
1,22,2010,0
1,22,2011,0
1,22,2012,0
1,23,2003,0
1,23,2004,0
1,23,2005,0
1,23,2006,0
1,23,2007,0
1,23,2008,0
1,23,2009,0
1,23,2010,0
1,23,2011,0
1,23,2012,0
1,24,2003,1008
1,24,2004,3190
1,24,2005,4650
1,24,2006,5397
1,24,2007,7720
1,24,2008,0
1,24,2009,0
1,24,2010,0
1,24,2011,0
1,24,2012,0
1,25,2003,0
1,25,2004,0
1,25,2005,0
1,25,2006,0
1,25,2007,0
1,25,2008,0
1,25,2009,0
1,25,2010,0
1,25,2011,0
1,25,2012,0
1,26,2003,0
1,26,2004,0
1,26,2005,0
1,26,2006,0
1,26,2007,0
1,26,2008,0
1,26,2009,0
1,26,2010,0
1,26,2011,0
1,26,2012,0
1,27,2010,14931
1,27,2011,13927
1,27,2012,15745
1,28,2003,0
1,28,2004,0
1,28,2005,0
1,28,2006,0
1,28,2007,0
1,28,2008,0
1,28,2009,0
1,28,2010,0
1,28,2011,0
1,28,2012,0
1,29,2003,0
1,29,2004,0
1,29,2005,0
1,29,2006,0
1,29,2007,0
1,29,2008,0
1,29,2009,0
1,29,2010,0
1,29,2011,0
1,29,2012,0
1,30,2003,0
1,30,2004,0
1,30,2005,294
1,30,2006,241
1,30,2007,0
1,30,2008,0
1,30,2009,0
1,30,2010,0
1,30,2011,0
1,30,2012,0
1,31,2003,0
1,31,2004,0
1,31,2005,0
1,31,2006,0
1,31,2007,0
1,31,2008,0
1,31,2009,0
1,31,2010,0
1,31,2011,0
1,31,2012,0
1,32,2003,0
1,32,2004,0
1,32,2005,0
1,32,2006,0
1,32,2007,0
1,32,2008,0
1,32,2009,0
1,32,2010,0
1,32,2011,0
1,32,2012,0
1,33,2003,41
1,33,2004,4
1,33,2005,9
1,33,2006,27
1,33,2007,0
1,33,2008,0
1,33,2009,0
1,33,2010,0
1,33,2011,0
1,33,2012,0
1,34,2003,4215
1,34,2004,3900
1,34,2005,2737
1,34,2006,2584
1,34,2007,2654
1,34,2008,0
1,34,2009,0
1,34,2010,0
1,34,2011,0
1,34,2012,0
1,35,2003,0
1,35,2004,0
1,35,2005,0
1,35,2006,0
1,35,2007,0
1,35,2008,0
1,35,2009,0
1,35,2010,0
1,35,2011,0
1,35,2012,0
1,36,2003,3365
1,36,2004,3723
1,36,2005,2964
1,36,2006,3300
1,36,2007,3284
1,36,2008,3088
1,36,2009,3985
1,36,2010,5280
1,36,2011,3970
1,36,2012,0
1,37,2003,0
1,37,2004,0
1,37,2005,0
1,37,2006,0
1,37,2007,0
1,37,2008,0
1,37,2009,0
1,37,2010,0
1,37,2011,0
1,37,2012,0
1,38,2003,0
1,38,2004,0
1,38,2005,0
1,38,2006,0
1,38,2007,0
1,38,2008,0
1,38,2009,0
1,38,2010,0
1,38,2011,0
1,38,2012,0
1,39,2003,2373
1,39,2004,4554
1,39,2005,2231
1,39,2006,3611
1,39,2007,2139
1,39,2008,4532
1,39,2009,3749
1,39,2010,3324
1,39,2011,1987
1,39,2012,2486
1,40,2003,5314
1,40,2004,5600
1,40,2005,4456
1,40,2006,4071
1,40,2007,4000
1,40,2008,0
1,40,2009,0
1,40,2010,0
1,40,2011,0
1,40,2012,0
1,41,2003,0
1,41,2004,0
1,41,2005,0
1,41,2006,0
1,41,2007,0
1,41,2008,0
1,41,2009,0
1,41,2010,0
1,41,2011,0
1,41,2012,0
1,42,2004,3
1,42,2005,3
1,42,2006,22
1,42,2007,0
1,42,2008,0
1,42,2009,0
1,42,2010,0
1,42,2011,0
1,42,2012,0
1,43,2003,0
1,43,2004,0
1,43,2005,0
1,43,2006,0
1,43,2007,0
1,43,2008,0
1,43,2009,0
1,43,2010,0
1,43,2011,0
1,43,2012,0
1,44,2003,42
1,44,2004,7
1,44,2005,7
1,44,2006,0
1,44,2007,0
1,44,2008,0
1,44,2009,2
1,44,2010,0
1,44,2011,0
1,44,2012,0
1,45,2003,0
1,45,2004,0
1,45,2005,0
1,45,2008,1
1,45,2009,1
1,45,2010,0
1,45,2011,0
1,45,2012,0
1,46,2004,1
1,46,2005,0
1,46,2006,0
1,46,2007,0
1,46,2008,0
1,46,2009,0
1,46,2010,0
1,46,2011,0
1,46,2012,0
1,47,2008,1
1,47,2009,1
1,47,2010,0
1,47,2011,0
1,47,2012,0
1,48,2003,3
1,48,2004,6
1,48,2005,2
1,48,2006,1
1,48,2007,1
1,48,2008,0
1,48,2009,0
1,48,2010,0
1,48,2011,0
1,48,2012,0
1,49,2003,1
1,49,2004,1
1,49,2005,1
1,49,2006,1
1,49,2007,0
1,49,2008,0
1,49,2009,0
1,49,2010,0
1,49,2011,0
1,49,2012,0
1,50,2009,49710
1,50,2010,43154
1,50,2011,56569
1,50,2012,57785
1,51,2009,2336
1,51,2010,841
1,51,2011,2364
1,51,2012,4381
1,52,2003,34101
1,52,2004,39493
1,52,2005,38049
1,52,2006,42413
1,52,2007,42320
1,52,2008,44140
1,52,2009,47839
1,52,2010,73825
1,52,2011,60290
1,52,2012,63220
1,53,2009,11500
1,53,2010,5297
1,53,2011,17777
1,53,2012,13144
1,54,2003,56503
1,54,2004,58044
1,54,2005,63052
1,54,2006,64700
1,54,2007,63600
1,54,2008,67197
1,54,2009,8061
1,54,2010,2125
1,54,2011,8071
1,54,2012,12230
1,55,2008,384
1,55,2009,85
1,55,2010,0
1,55,2011,0
1,55,2012,0
1,56,2003,0
1,56,2004,0
1,56,2005,0
1,56,2006,0
1,56,2007,0
1,56,2008,0
1,56,2009,0
1,56,2010,0
1,56,2011,0
1,56,2012,0
1,57,2003,10160
1,57,2004,11040
1,57,2005,10653
1,57,2006,7235
1,57,2007,2472
1,57,2008,2279
1,57,2009,4027
1,57,2010,6670
1,57,2011,5047
1,57,2012,5813
1,58,2003,20
1,58,2004,0
1,58,2005,10
1,58,2006,12
1,58,2007,15
1,58,2008,20
1,58,2009,10
1,58,2010,10
1,58,2011,8
1,58,2012,0
1,59,2003,15
1,59,2004,0
1,59,2005,20
1,59,2006,22
1,59,2007,34
1,59,2008,37
1,59,2009,20
1,59,2010,20
1,59,2011,0
1,59,2012,2
1,60,2003,85
1,60,2004,47
1,60,2005,86
1,60,2006,84
1,60,2007,100
1,60,2008,100
1,60,2009,80
1,60,2010,80
1,60,2011,84
1,60,2012,0
1,61,2003,85
1,61,2004,45
1,61,2005,95
1,61,2006,99
1,61,2007,100
1,61,2008,100
1,61,2009,100
1,61,2010,100
1,61,2011,118
1,61,2012,0
1,62,2012,97
1,63,2003,55
1,63,2004,15
1,63,2005,40
1,63,2006,48
1,63,2007,50
1,63,2008,50
1,63,2009,50
1,63,2010,50
1,63,2011,47
1,63,2012,50
1,64,2003,2196
1,64,2004,2682
1,64,2005,2110
1,64,2006,3413
1,64,2007,1385
1,64,2008,2025
1,64,2009,2025
1,64,2010,1908
1,64,2011,2370
1,64,2012,2675
1,65,2003,3
1,65,2004,0
1,65,2005,0
1,65,2006,0
1,65,2007,0
1,65,2008,0
1,65,2009,0
1,65,2010,0
1,65,2011,0
1,65,2012,0
1,66,2003,1
1,66,2004,0
1,66,2005,0
1,66,2006,0
1,66,2007,0
1,66,2008,0
1,66,2009,0
1,66,2010,0
1,66,2011,0
1,66,2012,0
1,67,2003,1
1,67,2004,0
1,67,2005,15
1,67,2006,15
1,67,2007,0
1,67,2008,0
1,67,2009,0
1,67,2010,0
1,67,2011,0
1,67,2012,0
1,68,2003,1
1,68,2004,0
1,68,2005,0
1,68,2006,0
1,68,2007,0
1,68,2008,0
1,68,2009,0
1,68,2010,0
1,68,2011,0
1,68,2012,0
1,69,2007,18
1,69,2008,14
1,69,2009,14
1,69,2010,5
1,69,2011,0
1,69,2012,0
1,70,2003,2
1,70,2004,1
1,70,2005,1
1,70,2006,1
1,70,2007,0
1,70,2008,0
1,70,2009,0
1,70,2010,0
1,70,2011,0
1,70,2012,0
1,71,2003,1
1,71,2004,0
1,71,2005,0
1,71,2006,0
1,71,2007,0
1,71,2008,0
1,71,2009,0
1,71,2010,0
1,71,2011,0
1,71,2012,0
1,72,2003,8608
1,72,2004,10380
1,72,2005,12775
1,72,2006,12083
1,72,2007,12002
1,72,2008,11067
1,72,2009,11067
1,72,2010,13723
1,72,2011,15970
1,72,2012,0
1,73,2003,90190
1,73,2004,75904
1,73,2005,63134
1,73,2006,65000
1,73,2007,65000
1,73,2008,70251
1,73,2009,65188
1,73,2010,69422
1,73,2011,65671
1,73,2012,74116
1,74,2003,20
1,74,2004,43
1,74,2005,30
1,74,2006,36
1,74,2007,31
1,74,2008,28
1,74,2009,30
1,74,2010,33
1,74,2011,30
1,74,2012,20
1,75,2004,432
1,75,2005,310
1,75,2006,327
1,75,2007,491
1,75,2008,390
1,75,2009,320
1,75,2010,325
1,75,2011,320
1,75,2012,300
1,76,2003,32
1,76,2004,61
1,76,2005,84
1,76,2006,86
1,76,2007,83
1,76,2008,48
1,76,2009,40
1,76,2010,25
1,76,2011,30
1,76,2012,30
1,77,2004,1
1,77,2005,0
1,77,2006,3
1,77,2007,3
1,77,2008,0
1,77,2009,1
1,77,2010,0
1,77,2011,5
1,77,2012,5
1,78,2003,8
1,78,2004,30
1,78,2005,0
1,78,2006,0
1,78,2007,0
1,78,2008,0
1,78,2009,0
1,78,2010,0
1,78,2011,30
1,78,2012,25
1,79,2003,5
1,79,2004,0
1,79,2005,0
1,79,2006,0
1,79,2007,0
1,79,2008,0
1,79,2009,30
1,79,2010,30
1,79,2011,50
1,79,2012,70
1,80,2004,5
1,80,2005,4
1,80,2006,3
1,80,2007,2
1,80,2008,3
1,80,2009,5
1,80,2010,5
1,80,2011,5
1,80,2012,50
1,81,2003,5
1,81,2004,7
1,81,2005,0
1,81,2006,0
1,81,2007,0
1,81,2008,0
1,81,2009,0
1,81,2010,0
1,81,2011,40
1,81,2012,30
1,82,2003,15
1,82,2004,118
1,82,2005,171
1,82,2006,228
1,82,2007,288
1,82,2008,595
1,82,2009,0
1,82,2010,0
1,82,2011,0
1,82,2012,0
1,83,2008,80
1,83,2009,100
1,83,2010,120
1,83,2011,140
1,83,2012,140
1,84,2008,495
1,84,2009,600
1,84,2010,700
1,84,2011,800
1,84,2012,900
1,85,2008,800
1,85,2009,1000
1,85,2010,1000
1,85,2011,1200
1,85,2012,1400
1,86,2008,15
1,86,2009,20
1,86,2010,20
1,86,2011,20
1,86,2012,40
1,87,2008,25
1,87,2009,40
1,87,2010,60
1,87,2011,80
1,87,2012,90
1,88,2003,524
1,88,2004,700
1,88,2005,890
1,88,2006,1360
1,88,2007,1290
1,88,2008,0
1,88,2009,0
1,88,2010,0
1,88,2011,0
1,88,2012,0
1,89,2008,80
1,89,2009,100
1,89,2010,120
1,89,2011,140
1,89,2012,140
1,90,2003,90
1,90,2004,75
1,90,2005,110
1,90,2006,40
