"rgn_id","sector","year","value"
1,"cf",1996,2296.50461571848
2,"cf",1996,2296.50461571848
3,"cf",1996,2296.50461571848
1,"cf",1998,5916.06709624287
2,"cf",1998,5916.06709624287
3,"cf",1998,5916.06709624287
1,"cf",1999,6928.11206263355
2,"cf",1999,6928.11206263355
3,"cf",1999,6928.11206263355
1,"cf",2001,7931.03757678954
2,"cf",2001,7931.03757678954
3,"cf",2001,7931.03757678954
1,"cf",2002,8161.11403245192
2,"cf",2002,8161.11403245192
3,"cf",2002,8161.11403245192
1,"ph",2001,5806.52203247418
2,"ph",2001,5806.52203247418
3,"ph",2001,5806.52203247418
1,"ph",2002,4565.81850405093
2,"ph",2002,4565.81850405093
3,"ph",2002,4565.81850405093
1,"ph",2004,7946.32801371083
2,"ph",2004,7946.32801371083
3,"ph",2004,7946.32801371083
1,"ph",2006,10885.6545472757
2,"ph",2006,10885.6545472757
3,"ph",2006,10885.6545472757
1,"sb",2001,4427.27356826478
2,"sb",2001,4427.27356826478
3,"sb",2001,4427.27356826478
1,"sb",2002,4608.12821347489
2,"sb",2002,4608.12821347489
3,"sb",2002,4608.12821347489
1,"sb",2004,5366.42690805289
2,"sb",2004,5366.42690805289
3,"sb",2004,5366.42690805289
1,"sb",2006,7146.88710269765
2,"sb",2006,7146.88710269765
3,"sb",2006,7146.88710269765
1,"tour",2001,15927.7131605012
2,"tour",2001,15927.7131605012
3,"tour",2001,15927.7131605012
1,"tour",2002,12917.5075954861
2,"tour",2002,12917.5075954861
3,"tour",2002,12917.5075954861
1,"tour",2004,15621.6147224448
2,"tour",2004,15621.6147224448
3,"tour",2004,15621.6147224448
1,"tour",2006,20417.8150318287
2,"tour",2006,20417.8150318287
3,"tour",2006,20417.8150318287
1,"tran",2001,22274.89191039
2,"tran",2001,22274.89191039
3,"tran",2001,22274.89191039
1,"tran",2002,28997.9157624421
2,"tran",2002,28997.9157624421
3,"tran",2002,28997.9157624421
1,"tran",2004,27852.394386574
2,"tran",2004,27852.394386574
3,"tran",2004,27852.394386574
1,"tran",2006,37464.8840923255
2,"tran",2006,37464.8840923255
3,"tran",2006,37464.8840923255
