"rgn_id","habitat","km2"
3,"mangrove",0
1,"mangrove",0
2,"mangrove",0
3,"seagrass",2.61975
1,"seagrass",2.61975
2,"seagrass",2.61975
3,"soft_bottom",31909.5
1,"soft_bottom",31909.5
2,"soft_bottom",31909.5
3,"saltmarsh",7.05
1,"saltmarsh",7.05
2,"saltmarsh",7.05
3,"seaice_edge",1516.54411764706
1,"seaice_edge",1516.54411764706
2,"seaice_edge",1516.54411764706
